"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1","countyName","townName","villName","villCode"
1196,24.1419138888889,120.653336111111,"2023-01-08T00:50:00.000Z",,"63aafbf84ee1ac0e056327cd","63b1b6ca181b964797dff08a",,"符合規定","2023-01-08T01:25:50.815Z","2023-01-10T16:47:36.383Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1b9e181b96a2f0e05fe8.jpg","63ba1b9e181b96a2f0e05fe8",0,-10,0,"臺中市","南屯區","大同里","66000070015"
1197,24.1419194444444,120.653105555556,"2023-01-08T00:51:00.000Z",,"63aafbf84ee1ac0e056327cd","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T01:26:26.086Z","2023-01-08T05:10:24.748Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1bc2181b96b680e05ff3.jpg","63ba1bc2181b96b680e05ff3",10,10,10,"臺中市","南屯區","大同里","66000070015"
1198,24.1414944444444,120.653922222222,"2023-01-08T00:56:00.000Z",,"63aafbf84ee1ac0e056327cd","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T01:26:55.243Z","2023-01-08T05:10:10.675Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購食物|休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1bdf181b96877de05ffe.jpg","63ba1bdf181b96877de05ffe",0,-10,0,"臺中市","南屯區","大同里","66000070015"
1199,24.1414972222222,120.653952777778,"2023-01-08T00:56:00.000Z",,"63aafbf84ee1ac0e056327cd","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T01:27:20.757Z","2023-01-08T05:09:52.939Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1bf8181b96d20de06009.jpg","63ba1bf8181b96d20de06009",0,-10,0,"臺中市","南屯區","大同里","66000070015"
1200,24.1415,120.653977777778,"2023-01-08T00:56:00.000Z",,"63aafbf84ee1ac0e056327cd","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T01:27:44.099Z","2023-01-08T05:06:15.762Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1c10181b9604a0e06014.jpg","63ba1c10181b9604a0e06014",0,-10,0,"臺中市","南屯區","大同里","66000070015"
1201,24.1409555555556,120.654136111111,"2023-01-08T00:57:00.000Z",,"63aafbf84ee1ac0e056327cd","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T01:28:19.162Z","2023-01-08T02:13:54.091Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","採購日用|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1c33181b96e7d2e0601f.jpg","63ba1c33181b96e7d2e0601f",10,10,10,"臺中市","南屯區","大同里","66000070015"
1202,24.1409305555556,120.654069444444,"2023-01-08T00:58:00.000Z",,"63aafbf84ee1ac0e056327cd","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T01:29:08.541Z","2023-01-08T05:09:42.745Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購日用|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1c64181b960752e0602a.jpg","63ba1c64181b960752e0602a",0,-10,0,"臺中市","南屯區","大誠里","66000070019"
1203,24.7490722987645,121.081459522247,"2023-01-08T01:34:00.000Z",,"6220a7e810be1548e5c8d09a","63a851db4ee1ac72f0632781",,"符合規定","2023-01-08T01:35:09.777Z","2023-01-09T12:25:56.838Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba1dcd181b967257e06035.jpg","63ba1dcd181b967257e06035",0,-10,0,"新竹縣","竹東鎮","五豐里","10004020014"
1204,24.7920770568735,121.003149747849,"2023-01-08T03:22:00.000Z",,"63b5495a181b9665ede01aeb","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:24:42.873Z","2023-01-08T05:09:24.530Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）|公共設施阻礙（樹穴）","有機車行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba377a181b9629ede0609e.jpg","63ba377a181b9629ede0609e",5,-2,1.6,"新竹市","東區","立功里","10018010035"
1205,24.7920332267849,121.003278493881,"2023-01-08T03:25:00.000Z",,"63b5495a181b9665ede01aeb","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:26:46.119Z","2023-01-08T05:06:03.363Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba37f6181b964f04e060a9.jpg","63ba37f6181b964f04e060a9",5,-2,1.6,"新竹市","東區","立功里","10018010035"
1206,24.7915900550199,121.003906130791,"2023-01-08T03:27:00.000Z",,"63b5495a181b9665ede01aeb","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:28:31.509Z","2023-01-08T05:05:46.066Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|私人佔用（臨時停車）|公共設施阻礙（樹穴）","有汽車行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba385f181b96e087e060b7.jpg","63ba385f181b96e087e060b7",2.6,-6,0,"新竹市","東區","立功里","10018010035"
1207,24.791142011626,121.004689335823,"2023-01-08T03:29:00.000Z",,"63b5495a181b9665ede01aeb","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:30:47.992Z","2023-01-08T05:05:16.462Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba38e7181b964a8be060c2.jpg","63ba38e7181b964a8be060c2",10,10,10,"新竹市","東區","立功里","10018010035"
1208,24.7907816277218,121.004405021667,"2023-01-08T03:31:00.000Z","","63b5495a181b9665ede01aeb","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:33:14.509Z","2023-01-08T05:05:24.974Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（樹穴）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba397a181b9612e0e060cd.jpg","63ba397a181b9612e0e060cd",5,-3,2,"新竹市","東區","光明里","10018010033"
1209,24.1427292006421,120.726024080068,"2023-01-08T03:39:00.000Z","","63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:40:23.859Z","2023-01-08T04:54:13.307Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購日用|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3b27181b967876e060f9.jpg","63ba3b27181b967876e060f9",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1210,24.1429539722222,120.725662972222,"2023-01-08T03:40:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:41:02.885Z","2023-01-08T04:53:38.668Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|通學|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3b4e181b967054e06104.jpg","63ba3b4e181b967054e06104",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1211,24.1433385997222,120.725800399722,"2023-01-08T03:41:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:42:16.627Z","2023-01-08T04:53:18.416Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|通學|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3b98181b964d43e0610f.jpg","63ba3b98181b964d43e0610f",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1212,24.1437883928152,120.725473724306,"2023-01-08T03:43:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:43:43.100Z","2023-01-08T04:45:35.960Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|休閒|採購食物|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3bef181b96e265e0611a.jpg","63ba3bef181b96e265e0611a",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1213,24.1439960286338,120.725184883922,"2023-01-08T03:48:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:50:09.955Z","2023-01-08T04:45:23.899Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","通常如此(94~80%)","親子活動|採購日用|工作|休閒|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3d71181b96c04de06149.jpg","63ba3d71181b96c04de06149",2.8,-6,0,"臺中市","太平區","豐年里","66000270034"
1214,24.1444423016129,120.725608672947,"2023-01-08T03:50:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:50:54.252Z","2023-01-08T04:45:02.620Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","通常如此(94~80%)","親子活動|採購日用|採購食物|通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3d9e181b961cb7e06154.jpg","63ba3d9e181b961cb7e06154",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1215,24.1442228363684,120.725885778666,"2023-01-08T03:52:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:52:53.379Z","2023-01-08T04:44:53.526Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購日用|休閒|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3e15181b96f58ee06172.jpg","63ba3e15181b96f58ee06172",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1216,24.1438720179946,120.726204626262,"2023-01-08T03:53:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T03:53:56.800Z","2023-01-08T04:44:41.462Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|採購食物|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba3e54181b961436e06190.jpg","63ba3e54181b961436e06190",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1217,24.1429982322963,120.724517181516,"2023-01-08T04:02:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T04:03:14.635Z","2023-01-08T04:44:30.450Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|採購食物|通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba4082181b96bb58e061e2.jpg","63ba4082181b96bb58e061e2",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1218,24.1436490847687,120.725113134831,"2023-01-08T03:58:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T04:11:02.103Z","2023-01-08T04:44:19.899Z","有設置人行道或騎樓","騎樓","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|採購食物|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba4256181b960c03e06216.jpg","63ba4256181b960c03e06216",1.6,-8.5,0,"臺中市","太平區","豐年里","66000270034"
1219,24.1430347416939,120.72499293834,"2023-01-08T03:59:00.000Z",,"63adc55e4ee1ac016b632892","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T04:11:44.754Z","2023-01-08T04:44:03.612Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|採購食物|通學|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba4280181b966465e06221.jpg","63ba4280181b966465e06221",0,-10,0,"臺中市","太平區","豐年里","66000270034"
1220,25.1336197015153,121.740433233777,"2023-01-07T03:34:00.000Z","基隆市仁愛區港西街","63ba555c181b96891fe064e8","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T05:34:56.109Z","2023-01-08T06:12:40.262Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有機車行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba5600181b9664fbe06504.jpg","63ba5600181b9664fbe06504",3.8,-6,0.32,"基隆市","仁愛區","文昌里","10017040027"
1221,25.1335425481679,121.740414977354,"2023-01-07T03:34:00.000Z","","63ba555c181b96891fe064e8","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-08T05:35:59.883Z","2023-01-08T06:13:15.519Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba563f181b96f480e0650f.jpg","63ba563f181b96f480e0650f",1,-10,0,"基隆市","仁愛區","文昌里","10017040027"
1222,24.063065,120.516073055556,"2023-01-08T07:18:00.000Z",,"63ad65a04ee1aca2fc63286e","63b1b6ca181b964797dff08a",,"符合規定|嚴重風險","2023-01-08T08:00:28.101Z","2023-01-08T16:51:49.774Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","通學|親子活動|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba781c181b968a77e066c4.jpg","63ba781c181b968a77e066c4",0,-10,0,"彰化縣","彰化市","東芳里","10007010026"
1223,24.7971515024232,120.985436208469,"2023-01-08T08:11:00.000Z","新竹高中通學道路","63b249ba181b962dacdff4cc",,,,"2023-01-08T08:12:26.395Z","2023-01-11T13:56:56.758Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有自行車行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba7aea181b963f40e066fa.jpg","63ba7aea181b963f40e066fa",4.8,-10,0,"新竹市","東區","綠水里","10018010026"
1224,24.7939056220515,120.975356524929,"2023-01-08T08:12:00.000Z","新竹高中通學道路","63b249ba181b962dacdff4cc",,,,"2023-01-08T08:13:27.202Z","2023-01-08T08:13:27.202Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba7b27181b96696fe06705.jpg","63ba7b27181b96696fe06705",0,-10,0,"新竹市","東區","建華里","10018010048"
1225,24.7939210362043,120.975330720606,"2023-01-08T08:13:00.000Z","新竹高中通學道路沒有人行道，路肩全停滿汽車，行人危險度極高","63b249ba181b962dacdff4cc",,,,"2023-01-08T08:15:26.924Z","2023-01-08T08:15:26.924Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（臨時停車）","有汽車行駛","通常如此(94~80%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ba7b9e181b967d45e06710.jpg","63ba7b9e181b967d45e06710",0,-10,0,"新竹市","東區","建華里","10018010048"
